timestamp,demand,temperature,humidity
2024-01-01 00:00:00,54.24702441628335,15.695399814215726,62.063680179578256
2024-01-01 01:00:00,57.72108724780682,15.044949194336864,61.358503656256715
2024-01-01 02:00:00,56.02041943200419,16.8445861268499,63.553904867222535
2024-01-01 03:00:00,56.3032204234627,19.182494330665406,64.14421646513388
2024-01-01 04:00:00,60.93787570603628,18.172185275387328,53.71942834421212
2024-01-01 05:00:00,60.640121413169,19.860474944553502,56.750674559620926
2024-01-01 06:00:00,62.018968492425806,24.21089794171035,54.09618990768124
2024-01-01 07:00:00,60.2229000877419,24.88614193653172,56.47084444552112
2024-01-01 08:00:00,59.91453212617863,24.842735859691068,49.966377658852366
2024-01-01 09:00:00,53.88571871731704,27.70933152932618,50.29721842400794
2024-01-01 10:00:00,60.446115023806364,27.413393056553623,48.69388458732798
2024-01-01 11:00:00,53.46467830029327,28.109459129025115,42.673583800482
2024-01-01 12:00:00,53.59036118213672,29.33874718019245,50.26125977868866
2024-01-01 13:00:00,48.92670106168113,26.082888441502558,49.87823722579633
2024-01-01 14:00:00,49.99057974922273,25.647292860972826,52.199603787320996
2024-01-01 15:00:00,45.16487458192449,26.162544927368472,62.81559426609081
2024-01-01 16:00:00,47.95040028210469,24.082036431531808,50.20152720022831
2024-01-01 17:00:00,45.98380092377643,24.25167958135103,62.31174162440277
2024-01-01 18:00:00,47.48038437554538,20.728766294270304,59.869571652524314
2024-01-01 19:00:00,50.234239041546296,18.211041502412947,63.71832226100752
2024-01-01 20:00:00,46.187532295809596,20.551908276490174,64.95728719861236
2024-01-01 21:00:00,49.81968362730858,16.73416571101302,65.59966320434927
2024-01-01 22:00:00,54.41969671591554,16.032361660072024,66.23467594229379
2024-01-01 23:00:00,61.05546457634635,13.243871755277683,68.82377183893253
2024-01-02 00:00:00,57.5875867147951,14.237864185664744,63.86632402121149
2024-01-02 01:00:00,61.37693893855173,15.393810841570334,68.5367019566488
2024-01-02 02:00:00,61.834842015292665,14.326431165117707,64.03058179965234
2024-01-02 03:00:00,67.28759980762042,17.57622975737811,60.17482665239911
2024-01-02 04:00:00,60.10007646816654,17.65910583411367,59.46315830603568
2024-01-02 05:00:00,64.7676663805354,19.779895434571763,61.14287304215643
2024-01-02 06:00:00,60.45939510026894,21.157610742878845,54.07347183143423
2024-01-02 07:00:00,56.90811703032667,26.404922774030158,53.89613404552405
2024-01-02 08:00:00,62.61266205062388,25.481103885366892,49.10154149884584
2024-01-02 09:00:00,61.145721989271344,25.46895216776757,51.234550586964666
2024-01-02 10:00:00,57.57045664468285,29.213740703435533,50.05451108408483
2024-01-02 11:00:00,56.76801044453105,27.052299674064045,52.62152208324103
2024-01-02 12:00:00,61.31378968250759,29.292409033006656,47.901831873361274
2024-01-02 13:00:00,52.53399421069526,26.017942610591795,51.01138297405038
2024-01-02 14:00:00,52.364635048116476,26.20271735803327,51.174101036981895
2024-01-02 15:00:00,48.06410117807089,27.225353198522605,56.239679454657534
2024-01-02 16:00:00,49.02692000704186,26.533853211993573,53.61472857995297
2024-01-02 17:00:00,47.948072192976895,24.051648909383605,59.8625132821932
2024-01-02 18:00:00,47.85335674909418,21.838092404656468,60.1014472107335
2024-01-02 19:00:00,53.911558933148896,19.76672151045735,62.83952955722875
2024-01-02 20:00:00,54.18964252155111,16.43006921348561,65.3004490229864
2024-01-02 21:00:00,53.256436970558994,16.04247063994158,67.29085502891108
2024-01-02 22:00:00,49.476838161442366,15.292927894165226,67.36868565508578
2024-01-02 23:00:00,55.558608883357635,16.718490332683007,68.53678295792632
2024-01-03 00:00:00,65.11463631584982,15.481065605395846,71.60455340679614
2024-01-03 01:00:00,60.96136199568205,12.770262998468693,69.12387825188245
2024-01-03 02:00:00,64.92400442085795,16.39153973066164,67.24395429310772
2024-01-03 03:00:00,67.020128319686,16.511137339111325,61.86115118494034
2024-01-03 04:00:00,64.99749235045087,17.552309199571646,58.3650883804544
2024-01-03 05:00:00,62.53372507811053,21.044613488659568,60.38825139559439
2024-01-03 06:00:00,58.34590360215042,23.443399331494327,57.60192653029929
2024-01-03 07:00:00,64.72264602798036,25.115525482480315,56.68167668937745
2024-01-03 08:00:00,60.244041203207594,24.32509546748831,49.41898062321146
2024-01-03 09:00:00,60.59997826640643,26.516850142114126,48.765874323754744
2024-01-03 10:00:00,54.85898322513421,28.525946630456062,44.24203133079573
2024-01-03 11:00:00,54.85202725804907,30.12724396199478,47.01882223484782
2024-01-03 12:00:00,54.02419914006831,28.329156067016594,50.83216801355794
2024-01-03 13:00:00,52.22838558969426,28.501558216694132,48.17350751408511
2024-01-03 14:00:00,47.73829582449493,26.513308862882635,52.53013167613657
2024-01-03 15:00:00,51.60989062050697,25.2750581945929,52.52374223500547
2024-01-03 16:00:00,45.95534328406311,26.637536151351878,56.22195211952869
2024-01-03 17:00:00,42.749384513101326,25.710469355716796,55.13077152546081
2024-01-03 18:00:00,47.20446958782758,21.89918582978755,60.801214075109954
2024-01-03 19:00:00,47.50674216104693,21.593212741331193,55.52216007274818
2024-01-03 20:00:00,49.581051460330386,19.006290435066695,64.60382741646052
2024-01-03 21:00:00,54.11061091266072,16.147084875246993,62.58407092855653
2024-01-03 22:00:00,52.298935897915236,16.443776021220714,70.67424455425773
2024-01-03 23:00:00,54.09863033306225,17.39177040902888,69.94351838191128
2024-01-04 00:00:00,54.33404677921289,14.949843545246068,68.82593571780589
2024-01-04 01:00:00,60.16127691149939,17.429020334116128,70.46276960574284
2024-01-04 02:00:00,61.396669013389555,12.27017902778329,62.698776509803395
2024-01-04 03:00:00,60.28009811482106,18.20091603781947,67.3684079947889
2024-01-04 04:00:00,57.67293912714901,18.62186589553344,62.91866936167615
2024-01-04 05:00:00,65.47484733003941,19.76965639363015,57.408611781952644
2024-01-04 06:00:00,58.91484654163551,22.1284650871497,58.250859916932185
2024-01-04 07:00:00,59.83954271954333,21.029136835276375,50.23426621897093
2024-01-04 08:00:00,59.97383217041391,25.192459357027477,48.86764678431534
2024-01-04 09:00:00,54.3671162336845,27.44970506842228,47.818271654056375
2024-01-04 10:00:00,51.173955385428656,30.13122948912919,47.01829746694928
2024-01-04 11:00:00,48.09199237275881,28.03590247844037,45.358605893099366
2024-01-04 12:00:00,52.765188222937965,27.868108955949538,51.398449404847625
2024-01-04 13:00:00,47.45582976651425,28.05902092300513,48.69260996123104
2024-01-04 14:00:00,53.20437537097581,29.343740791273973,51.81019460902671
2024-01-04 15:00:00,42.85647751888433,27.4099990218294,51.57412158396576
2024-01-04 16:00:00,42.23772148733191,24.75833571472617,50.860301297603506
2024-01-04 17:00:00,42.56372336865922,24.530307722076333,58.67514339597855
2024-01-04 18:00:00,44.46552647934524,22.135908569087263,55.80755301247577
2024-01-04 19:00:00,43.45717785655337,21.544369671028395,62.82841488478631
2024-01-04 20:00:00,47.55637275788289,17.517125668571715,61.65028021478342
2024-01-04 21:00:00,45.76281702589478,16.59152552645731,71.6284440359214
2024-01-04 22:00:00,46.57464051370358,15.388870759123916,69.93766506832749
2024-01-04 23:00:00,47.87980529302098,13.189598288591558,68.2643844781787
2024-01-05 00:00:00,48.41352860815297,15.414568387890407,70.81852495702736
2024-01-05 01:00:00,53.91814315838719,15.603996597028365,64.54446409418006
2024-01-05 02:00:00,56.230988341220524,15.944981012808363,66.42976625854072
2024-01-05 03:00:00,56.66493944819231,16.721830544968952,63.49952608429678
2024-01-05 04:00:00,62.06754812398711,16.518480961129416,61.24824065435937
2024-01-05 05:00:00,61.94179872952788,19.59936323241086,61.18088375026693
2024-01-05 06:00:00,57.830095992523304,21.520199676862514,57.243039805924326
2024-01-05 07:00:00,53.62419257800984,22.68854513880736,53.72180915706257
2024-01-05 08:00:00,54.54912620962651,25.274200003667577,46.791713597563785
2024-01-05 09:00:00,52.54696476297324,27.515418667846184,46.93963022395695
2024-01-05 10:00:00,49.91837104755072,30.702838088185818,48.03396940312001
2024-01-05 11:00:00,48.23611110555999,29.00588972198805,48.23343093569163
2024-01-05 12:00:00,45.95332839447909,29.36057054701187,45.5152324254245
2024-01-05 13:00:00,45.08014356061571,28.657256501950844,55.368937651101675
2024-01-05 14:00:00,43.28532171050554,25.37589812507241,54.71991732626847
2024-01-05 15:00:00,43.09849850281318,26.912628042676918,54.5052958009812
2024-01-05 16:00:00,42.492057712797774,25.58432229391744,55.59190170218413
2024-01-05 17:00:00,38.37805392561238,27.260272273197064,57.469477575247105
2024-01-05 18:00:00,44.48132083092837,21.730694649306436,58.20839430096959
2024-01-05 19:00:00,40.04927789590163,20.61043296354943,63.19370129629717
2024-01-05 20:00:00,39.99628194088035,18.451403522412647,65.71544916222236
2024-01-05 21:00:00,46.46966880361407,15.414103279026826,63.55585259914031
2024-01-05 22:00:00,45.045961504545105,17.537774113829965,68.49469930600293
2024-01-05 23:00:00,49.82650097022793,16.29122546173801,67.61185237793813
2024-01-06 00:00:00,45.40947635568624,16.107444725860265,62.8897393681972
2024-01-06 01:00:00,56.80305551402688,13.965376779263892,64.50929151089562
2024-01-06 02:00:00,56.04937068030309,17.90173420881947,64.03705397831138
2024-01-06 03:00:00,53.58295504306576,15.087661043784962,67.71921914335049
2024-01-06 04:00:00,53.55077933699221,19.321599931320375,61.97957326235963
2024-01-06 05:00:00,60.24575403434171,23.254904560416307,54.66129607725032
2024-01-06 06:00:00,55.73805894937638,20.613249144817004,56.62690027251888
2024-01-06 07:00:00,54.275436516888185,23.018916494273764,49.131740027654104
2024-01-06 08:00:00,49.76737323836939,25.639511911122685,53.63565982285223
2024-01-06 09:00:00,52.4960918655306,26.244881552543138,48.161934332610926
2024-01-06 10:00:00,51.23344188849071,25.891249022998476,48.10665126526139
2024-01-06 11:00:00,50.923277934211626,28.857468948751915,51.31449161885548
2024-01-06 12:00:00,44.05235590703497,27.512774800783454,45.1228328156487
2024-01-06 13:00:00,41.303304690110664,29.42451018691273,45.84695049937312
2024-01-06 14:00:00,44.79867355581389,26.77498389856376,49.4699338722695
2024-01-06 15:00:00,44.19297504064122,29.1196556353304,55.595947127548285
2024-01-06 16:00:00,38.03046223790836,24.40344539072927,51.6134443602827
2024-01-06 17:00:00,43.62159551667571,23.36084719302969,50.9196110047236
2024-01-06 18:00:00,41.49875440298077,23.138924104317525,59.46029330500268
2024-01-06 19:00:00,45.68398753521086,18.465056641274842,64.37935199977728
2024-01-06 20:00:00,43.98516345529539,18.818443908445794,68.07172218621255
2024-01-06 21:00:00,39.556064178081314,18.88025238768957,65.5023506326309
2024-01-06 22:00:00,48.10721809938339,13.687345645123209,66.63069174510068
2024-01-06 23:00:00,52.67737324035859,15.497006617921743,70.88475183563936
2024-01-07 00:00:00,49.98934444893098,15.363835911947794,62.984904013652134
2024-01-07 01:00:00,53.21752583562936,16.333071236464754,65.68895209988688
2024-01-07 02:00:00,56.2645190367774,14.206091178279614,65.54712753667816
2024-01-07 03:00:00,51.44729422286529,15.201613273376152,64.12304680321256
2024-01-07 04:00:00,62.097615840634504,19.230718191863673,59.31367371804803
2024-01-07 05:00:00,56.692386721197586,20.604045226808797,58.086102529264615
2024-01-07 06:00:00,59.44110934790356,22.350689990484216,49.19099116544232
2024-01-07 07:00:00,57.55224200108258,24.296760809013414,51.35437896916543
2024-01-07 08:00:00,59.94559067867607,24.54796538979008,52.06270396952067
2024-01-07 09:00:00,55.90612990775876,27.274902644331252,46.88401087651893
2024-01-07 10:00:00,52.68996446777863,28.472479289109213,48.48820229108331
2024-01-07 11:00:00,49.59190499783727,27.761388798786562,49.117181252006745
2024-01-07 12:00:00,50.50671901455631,31.612084315602658,47.48436873496489
2024-01-07 13:00:00,43.095048093962625,29.42484687329999,49.76590538964702
2024-01-07 14:00:00,47.799700675313304,26.394352930407376,48.52210077492298
